1364	GOLDBest Special EffectsBest MusicBest Title SequenceBest TrailerBest Film To Watch With A CrowdBest Kill (Death by Sex Toy)Best GoreBest Screening Q&AKnoxville Horror Film FestivalPalm D'GoreBest Director: Jason Lei HowdenTotal Film FrightfestBest Gore for Dildos & chainsawsFestival de cine de Terror de Molins de ReiBest Feature FilmBest Actor: Milo CawthorneRazor Reel Flanders Film FestivalAudience AwardHARD LINE Film Festival, GermanyAudience AwardL'Absurde Séance Film FestivalAudience AwardArizona Underground Film FestivalAudience AwardSequelA sequel, titled Deathgasm Part 2: Goremageddon, was revealed on 16 December 2015 to be in production.
1365	On the topic of Goremaggedon Jason Lei Howden said that \\"There is literally more gore in the first 10 minutes than the entire first #deathgasm.
1366	If you kinda liked the first, this will make your head implode.
1367	If you thought the first Deathgasm was puerile, juvenile and dumb, then Goremageddon will melt your face off and force you to barricade yourself inside, safe with some Terrence Malick and Coldplay.”
1368	No news on the film has been revealed since then.
1369	ReferencesFurther readingExternal links
1370	Real HumansThe cover for the Australian 4-disc DVD set of Series 1DramaScience fictionSwedenSwedish220
1371	Stefan BaronHenrik WidmanHarald HamrellRikard Borggård60 minutesSveriges Television (SVT)
1372	Matador Film ABShineReveille International (worldwide)Sveriges Television (SVT)February 2nd 2014HumansReal Humans (Äkta människor) is a 2012 Swedish science fiction/drama series set in an alternative near-future version of Sweden where consumer-level humanoid robot workers and servants are widespread.
1373	The series follows the resulting emotional effects on two families as well as the trials of a group of robots who have attained free will and want their freedom from human ownership.
1374	It premiered on SVT 1 on 22 January 2012.
1375	The series was written by  and directed by Harald Hamrell and .
1376	As of 2013, the series has been sold to about 50 countries, including Australia, France, Germany, and South Korea.
1377	A second season of ten episodes premiered on SVT1 in October 2013.
1378	In April 2013 it was announced that Lars Lundström was writing a third series, but as of August 2014, SVT is yet to officially announce whether the series will be renewed for a third season.
1379	, Lundström said in an interview with Festival Court Métrange, \\"We have planned for a third season, we have written a whole outline and some scripts, but right now it's in decision making (sic); if it's going to happen or not, because we have problem to fund the budget money.
1380	In a couple of weeks, maximum a month, we know, but I'm sorry to say, I'm not very optimistic.\\".
1381	Setting
1382	The story takes place in a version of present-day Sweden where the use of androids is commonplace.
1383	The androids, known as hubots, function as servants, workers, companions, and even illicitly as sexual partners, with different models having specific features designed for their distinctive roles.
1384	While some people embrace this new technology, others are disturbed by it.
1385	A far-right political movement, the \\"real humans\\", arises in opposition to the encroachment of hubots upon human society.
1386	Some members use the derogatory term \\"Pacmans\\" to refer to hubots.
1387	Hubots are usually programmed to recognise and obey their owner and can learn skills and pick up knowledge through observation of humans.
1388	Hubots have begun to replace human workers in many industries, especially in the performance of repetitive tasks.
1389	Though they are designed to closely resemble humans, hubots are usually easy for humans to recognise as they have bright flawless skin, glossy hair and unnaturally bright (usually very blue or very green) eyes.
1390	All Hubots also have a USB-like port, in either the back of the neck or in their lower back, which is used for programming and data.
1391	The button to activate or de-power a hubot is located under the left armpit, as is a standard wall plug cord for recharging purposes.
1392	Hubots require only electricity to survive and must recharge regularly, during which they enter a sleep-like state.
1393	Hubot skin feels similar to human skin and is kept at normal human body temperature, but beneath the skin are metal components and a blue fluid/lubricant known as HubFluid.
1394	Hubots are also programmed to be docile.
1395	They obey a set of rules called \\"Asimov\\" protocols that prevent them from harming humans.
1396	However, some hubots have been modified beyond the legal protocols to function as lovers or bodyguards.
1397	Such practices are illegal in Sweden and those who modify the programming of the hubots are known as \\"home-brewers\\".
1398	A small, low-funded branch of the police is set up to investigate hubot related crimes, known as E-HURB.
1399	Hubot-human sexual activity is taboo but not uncommon and many hubots are programmed for limited sexual activity.
1400	Those who pursue sexual relationships with hubots are derisively called \\"Hubbies\\".
1401	Further, those hubots reprogrammed by original hubot creator David Eischer have started to develop feelings, desires and their own goals, attaining an apparent capacity for free will and independence from humans.
1402	Their code is designed to integrate and balance various emotions simultaneously as opposed to the one-emotion-at-a time code that standard hubots have.
1403	They are still often naive and unworldly and sometimes fail to understand the nuances of complex human behaviour.
1404	CharactersMarie Robertson who plays Bea Leif Andrée who plays Roger The Engman Family, Inger Engman, a mother and lawyer, Hans Engman, Inger's husband, Matilda Engman, the eldest Engman child, who works in a supermarketKåre Hedebrant, Tobias Engman (nicknamed \\"Tobbe\\"), a teenage school student, Sofia Engman, the youngest Engman daughterSten Elfström, Lennart Sollberg, Inger's father who lives alone with his hubot companion(s), Odi, Lennart's much beloved hubot companion, Vera, a less genial hubot designed to look after Lennart's health in old ageLisette Pagler, Anita, a hubot that Hans purchases for the family; she has a hidden personality the family discovers .
1405	The Children of David EischerAndreas Wilson, Leo Eischer, David's son (in flashbacks, 10-year-old Leo is played by )
1406	Eva Röse, Niska, David Eischer's main hubot assistant, de facto leader of the \\"free\\" hubotsMarie Robertson, Beatrice \\"Bea\\", a free hubot with a past closely tied to Leo's.
1407	She has been posing as a human named Beatrice Novak, working as both a detective with E-HURB and an anti-hubot activist.
1408	Lisette Pagler, Mimi, a hubot with free will that seems to have feelings for Leo (see Anita), Fred, a hubot with free will.
1409	André Sjöberg, Gordon, a hubot with free willJosephine Alhanko, Flash / Florentine, a hubot with free will; in season two, forms an intimate relationship with a human.
1410	, Marylyn, a hubot with free willThe Engmans' NeighboursLeif Andrée, Roger, neighbour of the Engmans, husband of Therese and adoptive father to Kevin.
1411	He is a temperamental warehouse worker, and skeptical of hubots.
1412	Camilla Larsson, Therese, unhappy wife of Roger, mother of Kevin, and attracted to her hubot trainer.
1413	She is a friend of Inger's.
1414	Separated from Roger after a violent confrontation over Rick, her hubot.
1415	, Kevin, Therese's son, and an anti-hubot activist.
1416	Johannes Bah Kuhnke, Rick, Therese's hubot, who has special (illegal) programming allowing greater empathy and simulated emotion than most hubotsOther major charactersHumansThomas W. Gabrielsson, David Eischer, Leo's father and the programmer who created the code that allows hubots to attain free will.
1417	He is deceased, and seen in flashbacks.
1418	, Ove Holm, a male detective with E-HURB, Malte Koljonen, a volatile anti-hubot activist, Pilar, Therese's best friend who works at a gymMåns Nathanaelson, Jonas Boberg, owner of the hubot retail store Hubot Market, Silas, a thief, trafficker and illegal modifier of hubots, Asa, the pastor and wife to Eva.
1419	She believes the hubots won't harm anyone.
1420	Ellen Mattsson, Eva, the vicar's wife who is not fond of hubotsShebly Niavarani, Henning, Inger Engman's manager at the lawfirm, Magnus, Inger Engman's colleague at the lawfirmKarin Bertling, Niska Boberg (in season two), estranged mother of Jonas; an anti-technology recluse with a past connection to David EischerHubots, Max, a hubot (handyman model) who assists Leo, and whom Leo has partially liberated from the restrictions of his programmingJohannes Bah Kuhnke, Rick, Therese's hubot (personal trainer model), Bo, Pilar's hubot, Arnold, Jonas' hubotJonas Malmsjö, Luther, a hubot Silas and his partner have hacked to act as a security guardNote: Most actors playing hubots appear in multiple roles in the series (usually non-speaking) as other copies of the same model.
1421	EpisodesSeries 1 (2012)№TitleDirected byWritten byOriginal air dateAU air dateAU viewersSeries 2 (2013)A second series was commissioned and the first episode aired on December 1, 2013, on SVT1.
1422	№TitleDirected byWritten byOriginal air dateReceptionThe first season of the program received glowing reviews.
1423	Io9's Charlie Jane Anders called the program \\"startlingly beautiful\\", disturbing and \\"creepy as hell\\".
1424	The Australian called it \\"the best science fiction to hit the small screen in a long time\\".
1425	English-language remakeThe rights to an English-language version of the programme were sold to Kudos Film & Television, and the format rights and international distribution to Shine Limited.
1426	Called Humans, the English-language version debuted in 2015 on Channel 4 in the UK, on AMC in the US and Canada, and on ABC in Australia.
1427	The second season started airing in October 2016.
1428	The third season started airing in May 2018 (UK) and June 2018 (US).
1429	ReferencesExternal links
1430	[http://www.svt.se/akta-manniskor/ Swedish TV (SVT)][http://nordicfantasy.wordpress.com/2013/11/26/real-humans-s2-preview Facts on season two (NordicFantasy)]
1431	Federal parliamentary republic in central-western Europe.
1432	Federal Republic of GermanyGermanyFlag of Germany.svgCoat of arms of Germany.svg\\"Einigkeit und Recht und Freiheit\\" (de facto) \\"Unity and Justice and Freedom\\"\\"Deutschlandlied\\" (third verse only)
1433	 \\"Song of Germany\\"250pxGermany_-_Location_Map_(2013)_-_DEU_-_UNOCHA.svgBerlincapitalOfficial language and national languageGerman20162016GermanFederal parliamentary republicPresidentFrank-Walter SteinmeierChancellorAngela MerkelPresident of the BundestagWolfgang
1434	SchäublePresident of the BundesratDaniel GüntherPresident of the Federal Constitutional CourtAndreas VoßkuhleBundesratBundestag357,38662nd137,88283,000,000201817th23260158th$4,559 trillion20195th$54,98718th$4,417 trillion20194th$53,27617th29.52016decrease0.9362017increase5thEuro (€)EURCET+1+2CESTright+49.de and .eu
1435	Germany (Deutschland ), officially the Federal Republic of Germany (Bundesrepublik Deutschland, ), is a country in Central and Western Europe, lying between the Baltic and North Seas to the north, and the Alps to the south.
1436	It borders Denmark to the north, Poland and the Czech Republic to the east, Austria and Switzerland to the south, France to the southwest, and Luxembourg, Belgium and the Netherlands to the west.
1437	Germany includes 16 constituent states, covers an area of , and has a largely temperate seasonal climate.
1438	With 83 million inhabitants, it is the second most populous state of Europe after Russia, the most populous state lying entirely in Europe, as well as the most populous member state of the European Union.
1439	Germany is a very decentralized country.
1440	Its capital and largest metropolis is Berlin, while Frankfurt serves as its financial capital and has the country's busiest airport.
1441	Germany's largest urban area is the Ruhr, with its main centres of Dortmund and Essen.
1442	The country's other major cities are Hamburg, Munich, Cologne, Stuttgart, Düsseldorf, Leipzig, Dresden, Bremen, Hannover, and Nuremberg.
1443	Various Germanic tribes have inhabited the northern parts of modern Germany since classical antiquity.
1444	A region named Germania was documented before 100 AD.
1445	During the Migration Period, the Germanic tribes expanded southward.
1446	Beginning in the 10th century, German territories formed a central part of the Holy Roman Empire.
1447	During the 16th century, northern German regions became the centre of the Protestant Reformation.
1448	After the collapse of the Holy Roman Empire, the German Confederation was formed in 1815.
1449	The German revolutions of 1848–49 resulted in the Frankfurt Parliament establishing major democratic rights.
1450	In 1871, Germany became a nation state when most of the German states (most notably excluding Switzerland and Austria) unified into the Prussian-dominated German Empire.
1451	After World War I and the revolution of 1918–19, the Empire was replaced by the parliamentary Weimar Republic.
